Region,Site,Date_Seeded,Date_Monitored,Plot,Treatment,PlotMix,MonitorID
Sonoran SE,Patagonia,2019-08-09,2020-10-01,16,Pits,Warm,4881
Sonoran SE,Patagonia,2019-08-09,2020-10-01,17,Mulch,Medium,4882
Sonoran SE,Patagonia,2019-08-09,2020-10-01,18,ConMod,Medium,4883
Sonoran SE,Patagonia,2019-08-09,2020-10-01,19,Seed,Warm,4884
Sonoran SE,Patagonia,2019-08-09,2020-10-01,20,Pits,Medium,4885
Sonoran SE,Patagonia,2019-08-09,2020-10-04,21,Seed,Medium,4886
Sonoran SE,Patagonia,2019-08-09,2020-10-04,22,ConMod,Warm,4887
Sonoran SE,Patagonia,2019-08-09,2020-10-04,23,Mulch,Warm,4888
Sonoran SE,Patagonia,2019-08-09,2020-10-04,24,Seed,Warm,4889
Sonoran SE,Patagonia,2019-08-09,2020-10-04,25,Pits,Warm,4890
Sonoran SE,Patagonia,2019-08-09,2020-10-04,26,ConMod,Medium,4891
Sonoran SE,Patagonia,2019-08-09,2020-10-04,27,Control,None,4892
Sonoran SE,Patagonia,2019-08-09,2020-10-04,28,Pits,Medium,4893
Sonoran SE,Patagonia,2019-08-09,2020-10-04,29,Mulch,Medium,4894
Sonoran SE,Patagonia,2019-08-09,2020-10-04,30,ConMod,Warm,4895
Sonoran SE,Patagonia,2019-08-09,2020-10-04,31,Mulch,Warm,4896
Sonoran SE,Patagonia,2019-08-09,2020-10-04,32,Pits,Warm,4897
Sonoran SE,Patagonia,2019-08-09,2020-10-04,33,ConMod,Medium,4898
Sonoran SE,Patagonia,2019-08-09,2020-10-04,34,Pits,Medium,4899
Sonoran SE,Patagonia,2019-08-09,2020-10-04,35,Mulch,Medium,4900
Sonoran SE,Patagonia,2019-08-09,2020-10-04,36,Seed,Medium,4901
Sonoran SE,SRER,2019-08-09,2021-03-10,1,ConMod,Warm,4902
Sonoran SE,SRER,2019-08-09,2021-03-10,2,Seed,Warm,4903
Sonoran SE,SRER,2019-08-09,2021-03-10,3,Pits,Warm,4904
Sonoran SE,SRER,2019-08-09,2021-03-10,4,Control,None,4905
Sonoran SE,SRER,2019-08-09,2021-03-10,5,Mulch,Warm,4906
Sonoran SE,SRER,2019-08-09,2021-03-10,6,ConMod,Medium,4907
Sonoran SE,SRER,2019-08-09,2021-03-10,7,Pits,Medium,4908
Sonoran SE,SRER,2019-08-09,2021-03-10,8,Mulch,Medium,4909
Sonoran SE,SRER,2019-08-09,2021-03-10,9,Mulch,Warm,4910
Sonoran SE,SRER,2019-08-09,2021-03-10,10,ConMod,Warm,4911
Sonoran SE,SRER,2019-08-09,2021-03-10,11,Pits,Warm,4912
Sonoran SE,SRER,2019-08-09,2021-03-10,12,Seed,Medium,4913
Sonoran SE,SRER,2019-08-09,2021-03-10,13,Pits,Medium,4914
Sonoran SE,SRER,2019-08-09,2021-03-10,14,Control,None,4915
Sonoran SE,SRER,2019-08-09,2021-03-10,15,Seed,Warm,4916
Sonoran SE,SRER,2019-08-09,2021-03-11,16,Control,None,4917
Sonoran SE,SRER,2019-08-09,2021-03-11,17,Mulch,Medium,4918
Sonoran SE,SRER,2019-08-09,2021-03-11,18,ConMod,Medium,4919
Sonoran SE,SRER,2019-08-09,2021-03-11,19,Mulch,Warm,4920
Sonoran SE,SRER,2019-08-09,2021-03-11,20,ConMod,Warm,4921
Sonoran SE,SRER,2019-08-09,2021-03-11,21,Mulch,Medium,4922
Sonoran SE,SRER,2019-08-09,2021-03-11,22,ConMod,Medium,4923
Sonoran SE,SRER,2019-08-09,2021-03-11,23,Pits,Warm,4924
Sonoran SE,SRER,2019-08-09,2021-03-11,24,Seed,Medium,4925
Sonoran SE,SRER,2019-08-09,2021-03-11,25,ConMod,Warm,4926
Sonoran SE,SRER,2019-08-09,2021-03-11,26,Seed,Warm,4927
Sonoran SE,SRER,2019-08-09,2021-03-11,27,Pits,Medium,4928
Sonoran SE,SRER,2019-08-09,2021-03-11,28,Pits,Warm,4929
Sonoran SE,SRER,2019-08-09,2021-03-11,29,Seed,Medium,4930
Sonoran SE,SRER,2019-08-09,2021-03-11,30,Seed,Warm,4931
Sonoran SE,SRER,2019-08-09,2021-03-11,31,Mulch,Warm,4932
Sonoran SE,SRER,2019-08-09,2021-03-11,32,Control,None,4933
Sonoran SE,SRER,2019-08-09,2021-03-11,33,Mulch,Medium,4934
Sonoran SE,SRER,2019-08-09,2021-03-11,34,Seed,Medium,4935
Sonoran SE,SRER,2019-08-09,2021-03-11,35,ConMod,Medium,4936
Sonoran SE,SRER,2019-08-09,2021-03-11,36,Pits,Medium,4937
Sonoran SE,Patagonia,2019-08-09,2021-03-12,1,Seed,Warm,4938
Sonoran SE,Patagonia,2019-08-09,2021-03-12,2,ConMod,Warm,4939
Sonoran SE,Patagonia,2019-08-09,2021-03-12,3,Pits,Warm,4940
Sonoran SE,Patagonia,2019-08-09,2021-03-12,4,Mulch,Warm,4941
Sonoran SE,Patagonia,2019-08-09,2021-03-12,5,Seed,Medium,4942
Sonoran SE,Patagonia,2019-08-09,2021-03-12,6,ConMod,Medium,4943
Sonoran SE,Patagonia,2019-08-09,2021-03-12,7,Pits,Medium,4944
Sonoran SE,Patagonia,2019-08-09,2021-03-12,8,Mulch,Medium,4945
Sonoran SE,Patagonia,2019-08-09,2021-03-12,9,Control,None,4946
Sonoran SE,Patagonia,2019-08-09,2021-03-12,10,Seed,Warm,4947
Sonoran SE,Patagonia,2019-08-09,2021-03-12,11,ConMod,Warm,4948
Sonoran SE,Patagonia,2019-08-09,2021-03-12,12,Control,None,4949
Sonoran SE,Patagonia,2019-08-09,2021-03-12,13,Seed,Medium,4950
Sonoran SE,Patagonia,2019-08-09,2021-03-12,14,Control,None,4951
Sonoran SE,Patagonia,2019-08-09,2021-03-12,15,Mulch,Warm,4952
Sonoran SE,Patagonia,2019-08-09,2021-03-12,16,Pits,Warm,4953
Sonoran SE,Patagonia,2019-08-09,2021-03-12,17,Mulch,Medium,4954
Sonoran SE,Patagonia,2019-08-09,2021-03-12,18,ConMod,Medium,4955
Sonoran SE,Patagonia,2019-08-09,2021-03-12,19,Seed,Warm,4956
Sonoran SE,Patagonia,2019-08-09,2021-03-12,20,Pits,Medium,4957
Sonoran SE,Patagonia,2019-08-09,2021-03-12,21,Seed,Medium,4958
Sonoran SE,Patagonia,2019-08-09,2021-03-12,22,ConMod,Warm,4959
Sonoran SE,Patagonia,2019-08-09,2021-03-12,23,Mulch,Warm,4960
Sonoran SE,Patagonia,2019-08-09,2021-03-12,24,Seed,Warm,4961
Sonoran SE,Patagonia,2019-08-09,2021-03-12,25,Pits,Warm,4962
Sonoran SE,Patagonia,2019-08-09,2021-03-12,26,ConMod,Medium,4963
Sonoran SE,Patagonia,2019-08-09,2021-03-12,27,Control,None,4964
Sonoran SE,Patagonia,2019-08-09,2021-03-12,28,Pits,Medium,4965
Sonoran SE,Patagonia,2019-08-09,2021-03-12,29,Mulch,Medium,4966
Sonoran SE,Patagonia,2019-08-09,2021-03-12,30,ConMod,Warm,4967
Sonoran SE,Patagonia,2019-08-09,2021-03-12,31,Mulch,Warm,4968
Sonoran SE,Patagonia,2019-08-09,2021-03-12,32,Pits,Warm,4969
Sonoran SE,Patagonia,2019-08-09,2021-03-12,33,ConMod,Medium,4970
Sonoran SE,Patagonia,2019-08-09,2021-03-12,34,Pits,Medium,4971
Sonoran SE,Patagonia,2019-08-09,2021-03-12,35,Mulch,Medium,4972
Sonoran SE,Patagonia,2019-08-09,2021-03-12,36,Seed,Medium,4973
Sonoran SE,SRER,2019-08-09,2021-10-06,1,ConMod,Warm,4974
Sonoran SE,SRER,2019-08-09,2021-10-06,2,Seed,Warm,4975
Sonoran SE,SRER,2019-08-09,2021-10-06,3,Pits,Warm,4976
Sonoran SE,SRER,2019-08-09,2021-10-06,4,Control,None,4977
Sonoran SE,SRER,2019-08-09,2021-10-06,5,Mulch,Warm,4978
Sonoran SE,SRER,2019-08-09,2021-10-06,6,ConMod,Medium,4979
Sonoran SE,SRER,2019-08-09,2021-10-07,7,Pits,Medium,4980
Sonoran SE,SRER,2019-08-09,2021-10-07,8,Mulch,Medium,4981
Sonoran SE,SRER,2019-08-09,2021-10-07,9,Mulch,Warm,4982
Sonoran SE,SRER,2019-08-09,2021-10-07,10,ConMod,Warm,4983
Sonoran SE,SRER,2019-08-09,2021-10-07,11,Pits,Warm,4984
Sonoran SE,SRER,2019-08-09,2021-10-07,12,Seed,Medium,4985
Sonoran SE,SRER,2019-08-09,2021-10-07,13,Pits,Medium,4986
Sonoran SE,SRER,2019-08-09,2021-10-07,14,Control,None,4987
Sonoran SE,SRER,2019-08-09,2021-10-07,15,Seed,Warm,4988
Sonoran SE,SRER,2019-08-09,2021-10-07,16,Control,None,4989
Sonoran SE,SRER,2019-08-09,2021-10-08,17,Mulch,Medium,4990
Sonoran SE,SRER,2019-08-09,2021-10-08,18,ConMod,Medium,4991
Sonoran SE,SRER,2019-08-09,2021-10-08,19,Mulch,Warm,4992
Sonoran SE,SRER,2019-08-09,2021-10-08,20,ConMod,Warm,4993
Sonoran SE,SRER,2019-08-09,2021-10-08,21,Mulch,Medium,4994
Sonoran SE,SRER,2019-08-09,2021-10-08,22,ConMod,Medium,4995
Sonoran SE,SRER,2019-08-09,2021-10-08,23,Pits,Warm,4996
Sonoran SE,SRER,2019-08-09,2021-10-08,24,Seed,Medium,4997
Sonoran SE,SRER,2019-08-09,2021-10-09,25,ConMod,Warm,4998
Sonoran SE,SRER,2019-08-09,2021-10-09,26,Seed,Warm,4999
Sonoran SE,SRER,2019-08-09,2021-10-09,27,Pits,Medium,5000
Sonoran SE,SRER,2019-08-09,2021-10-09,28,Pits,Warm,5001
Sonoran SE,SRER,2019-08-09,2021-10-09,29,Seed,Medium,5002
Sonoran SE,SRER,2019-08-09,2021-10-09,30,Seed,Warm,5003
Sonoran SE,SRER,2019-08-09,2021-10-09,31,Mulch,Warm,5004
Sonoran SE,SRER,2019-08-09,2021-10-09,32,Control,None,5005
Sonoran SE,SRER,2019-08-09,2021-10-09,33,Mulch,Medium,5006
Sonoran SE,SRER,2019-08-09,2021-10-09,34,Seed,Medium,5007
Sonoran SE,SRER,2019-08-09,2021-10-09,35,ConMod,Medium,5008
Sonoran SE,SRER,2019-08-09,2021-10-09,36,Pits,Medium,5009
Sonoran SE,Patagonia,2019-08-09,2021-10-13,1,Seed,Warm,5010
Sonoran SE,Patagonia,2019-08-09,2021-10-13,2,ConMod,Warm,5011
Sonoran SE,Patagonia,2019-08-09,2021-10-13,3,Pits,Warm,5012
Sonoran SE,Patagonia,2019-08-09,2021-10-13,4,Mulch,Warm,5013
Sonoran SE,Patagonia,2019-08-09,2021-10-13,5,Seed,Medium,5014
Sonoran SE,Patagonia,2019-08-09,2021-10-13,6,ConMod,Medium,5015
Sonoran SE,Patagonia,2019-08-09,2021-10-13,7,Pits,Medium,5016
Sonoran SE,Patagonia,2019-08-09,2021-10-13,8,Mulch,Medium,5017
Sonoran SE,Patagonia,2019-08-09,2021-10-13,9,Control,None,5018
Sonoran SE,Patagonia,2019-08-09,2021-10-13,10,Seed,Warm,5019
Sonoran SE,Patagonia,2019-08-09,2021-10-13,11,ConMod,Warm,5020
Sonoran SE,Patagonia,2019-08-09,2021-10-13,12,Control,None,5021
Sonoran SE,Patagonia,2019-08-09,2021-10-13,13,Seed,Medium,5022
Sonoran SE,Patagonia,2019-08-09,2021-10-13,14,Control,None,5023
Sonoran SE,Patagonia,2019-08-09,2021-10-13,15,Mulch,Warm,5024
Sonoran SE,Patagonia,2019-08-09,2021-10-13,16,Pits,Warm,5025
Sonoran SE,Patagonia,2019-08-09,2021-10-13,17,Mulch,Medium,5026
Sonoran SE,Patagonia,2019-08-09,2021-10-13,18,ConMod,Medium,5027
Sonoran SE,Patagonia,2019-08-09,2021-10-14,19,Seed,Warm,5028
Sonoran SE,Patagonia,2019-08-09,2021-10-14,20,Pits,Medium,5029
Sonoran SE,Patagonia,2019-08-09,2021-10-14,21,Seed,Medium,5030
Sonoran SE,Patagonia,2019-08-09,2021-10-14,22,ConMod,Warm,5031
Sonoran SE,Patagonia,2019-08-09,2021-10-14,23,Mulch,Warm,5032
Sonoran SE,Patagonia,2019-08-09,2021-10-14,24,Seed,Warm,5033
Sonoran SE,Patagonia,2019-08-09,2021-10-14,25,Pits,Warm,5034
Sonoran SE,Patagonia,2019-08-09,2021-10-14,26,ConMod,Medium,5035
Sonoran SE,Patagonia,2019-08-09,2021-10-14,27,Control,None,5036
Sonoran SE,Patagonia,2019-08-09,2021-10-14,28,Pits,Medium,5037
Sonoran SE,Patagonia,2019-08-09,2021-10-14,29,Mulch,Medium,5038
Sonoran SE,Patagonia,2019-08-09,2021-10-14,30,ConMod,Warm,5039
Sonoran SE,Patagonia,2019-08-09,2021-10-14,31,Mulch,Warm,5040
Sonoran SE,Patagonia,2019-08-09,2021-10-14,32,Pits,Warm,5041
Sonoran SE,Patagonia,2019-08-09,2021-10-14,33,ConMod,Medium,5042
Sonoran SE,Patagonia,2019-08-09,2021-10-14,34,Pits,Medium,5043
Sonoran SE,Patagonia,2019-08-09,2021-10-14,35,Mulch,Medium,5044
Sonoran SE,Patagonia,2019-08-09,2021-10-14,36,Seed,Medium,5045
Sonoran SE,SRER,2019-08-09,2022-03-23,1,ConMod,Warm,5046
Sonoran SE,SRER,2019-08-09,2022-03-23,2,Seed,Warm,5047
Sonoran SE,SRER,2019-08-09,2022-03-23,3,Pits,Warm,5048
Sonoran SE,SRER,2019-08-09,2022-03-23,4,Control,None,5049
Sonoran SE,SRER,2019-08-09,2022-03-23,5,Mulch,Warm,5050
Sonoran SE,SRER,2019-08-09,2022-03-23,6,ConMod,Medium,5051
Sonoran SE,SRER,2019-08-09,2022-03-23,7,Pits,Medium,5052
Sonoran SE,SRER,2019-08-09,2022-03-23,8,Mulch,Medium,5053
Sonoran SE,SRER,2019-08-09,2022-03-23,9,Mulch,Warm,5054
Sonoran SE,SRER,2019-08-09,2022-03-23,10,ConMod,Warm,5055
Sonoran SE,SRER,2019-08-09,2022-03-23,11,Pits,Warm,5056
Sonoran SE,SRER,2019-08-09,2022-03-23,12,Seed,Medium,5057
Sonoran SE,SRER,2019-08-09,2022-03-24,13,Pits,Medium,5058
Sonoran SE,SRER,2019-08-09,2022-03-24,14,Control,None,5059
Sonoran SE,SRER,2019-08-09,2022-03-24,15,Seed,Warm,5060
Sonoran SE,SRER,2019-08-09,2022-03-24,16,Control,None,5061
Sonoran SE,SRER,2019-08-09,2022-03-24,17,Mulch,Medium,5062
Sonoran SE,SRER,2019-08-09,2022-03-24,18,ConMod,Medium,5063
Sonoran SE,SRER,2019-08-09,2022-03-24,19,Mulch,Warm,5064
Sonoran SE,SRER,2019-08-09,2022-03-24,20,ConMod,Warm,5065
Sonoran SE,SRER,2019-08-09,2022-03-24,21,Mulch,Medium,5066
Sonoran SE,SRER,2019-08-09,2022-03-24,22,ConMod,Medium,5067
Sonoran SE,SRER,2019-08-09,2022-03-24,23,Pits,Warm,5068
Sonoran SE,SRER,2019-08-09,2022-03-24,24,Seed,Medium,5069
Sonoran SE,SRER,2019-08-09,2022-03-28,25,ConMod,Warm,5070
Sonoran SE,SRER,2019-08-09,2022-03-28,26,Seed,Warm,5071
Sonoran SE,SRER,2019-08-09,2022-03-28,27,Pits,Medium,5072
Sonoran SE,SRER,2019-08-09,2022-03-28,28,Pits,Warm,5073
Sonoran SE,SRER,2019-08-09,2022-03-28,29,Seed,Medium,5074
Sonoran SE,SRER,2019-08-09,2022-03-28,30,Seed,Warm,5075
Sonoran SE,SRER,2019-08-09,2022-03-28,31,Mulch,Warm,5076
Sonoran SE,SRER,2019-08-09,2022-03-28,32,Control,None,5077
Sonoran SE,SRER,2019-08-09,2022-03-28,33,Mulch,Medium,5078
Sonoran SE,SRER,2019-08-09,2022-03-28,34,Seed,Medium,5079
Sonoran SE,SRER,2019-08-09,2022-03-28,35,ConMod,Medium,5080
Sonoran SE,SRER,2019-08-09,2022-03-28,36,Pits,Medium,5081
Sonoran SE,Patagonia,2019-08-09,2022-03-30,1,Seed,Warm,5082
Sonoran SE,Patagonia,2019-08-09,2022-03-30,2,ConMod,Warm,5083
Sonoran SE,Patagonia,2019-08-09,2022-03-30,3,Pits,Warm,5084
Sonoran SE,Patagonia,2019-08-09,2022-03-30,4,Mulch,Warm,5085
Sonoran SE,Patagonia,2019-08-09,2022-03-30,5,Seed,Medium,5086
Sonoran SE,Patagonia,2019-08-09,2022-03-30,6,ConMod,Medium,5087
Sonoran SE,Patagonia,2019-08-09,2022-03-30,7,Pits,Medium,5088
Sonoran SE,Patagonia,2019-08-09,2022-03-30,8,Mulch,Medium,5089
Sonoran SE,Patagonia,2019-08-09,2022-03-30,9,Control,None,5090
Sonoran SE,Patagonia,2019-08-09,2022-03-30,10,Seed,Warm,5091
Sonoran SE,Patagonia,2019-08-09,2022-03-30,11,ConMod,Warm,5092
Sonoran SE,Patagonia,2019-08-09,2022-03-30,12,Control,None,5093
Sonoran SE,Patagonia,2019-08-09,2022-03-30,13,Seed,Medium,5094
Sonoran SE,Patagonia,2019-08-09,2022-03-30,14,Control,None,5095
Sonoran SE,Patagonia,2019-08-09,2022-03-30,15,Mulch,Warm,5096
Sonoran SE,Patagonia,2019-08-09,2022-03-30,16,Pits,Warm,5097
Sonoran SE,Patagonia,2019-08-09,2022-03-30,17,Mulch,Medium,5098
Sonoran SE,Patagonia,2019-08-09,2022-03-30,18,ConMod,Medium,5099
Sonoran SE,Patagonia,2019-08-09,2022-03-31,19,Seed,Warm,5100
Sonoran SE,Patagonia,2019-08-09,2022-03-31,20,Pits,Medium,5101
Sonoran SE,Patagonia,2019-08-09,2022-03-31,21,Seed,Medium,5102
Sonoran SE,Patagonia,2019-08-09,2022-03-31,22,ConMod,Warm,5103
Sonoran SE,Patagonia,2019-08-09,2022-03-31,23,Mulch,Warm,5104
Sonoran SE,Patagonia,2019-08-09,2022-03-31,24,Seed,Warm,5105
Sonoran SE,Patagonia,2019-08-09,2022-03-31,25,Pits,Warm,5106
Sonoran SE,Patagonia,2019-08-09,2022-03-31,26,ConMod,Medium,5107
Sonoran SE,Patagonia,2019-08-09,2022-03-31,27,Control,None,5108
Sonoran SE,Patagonia,2019-08-09,2022-03-31,28,Pits,Medium,5109
Sonoran SE,Patagonia,2019-08-09,2022-03-31,29,Mulch,Medium,5110
Sonoran SE,Patagonia,2019-08-09,2022-03-31,30,ConMod,Warm,5111
Sonoran SE,Patagonia,2019-08-09,2022-03-31,31,Mulch,Warm,5112
Sonoran SE,Patagonia,2019-08-09,2022-03-31,32,Pits,Warm,5113
Sonoran SE,Patagonia,2019-08-09,2022-03-31,33,ConMod,Medium,5114
Sonoran SE,Patagonia,2019-08-09,2022-03-31,34,Pits,Medium,5115
Sonoran SE,Patagonia,2019-08-09,2022-03-31,35,Mulch,Medium,5116
Sonoran SE,Patagonia,2019-08-09,2022-03-31,36,Seed,Medium,5117
Sonoran Central,Roosevelt,2019-11-22,2020-03-25,1,Pits,Cool,5118
Sonoran Central,Roosevelt,2019-11-22,2020-03-25,2,Seed,Cool,5119
Sonoran Central,Roosevelt,2019-11-22,2020-03-25,3,ConMod,Cool,5120
Sonoran Central,Roosevelt,2019-11-22,2020-03-25,4,Mulch,Cool,5121
Sonoran Central,Roosevelt,2019-11-22,2020-03-25,5,Pits,Warm,5122
Sonoran Central,Roosevelt,2019-11-22,2020-03-25,6,ConMod,Warm,5123
Sonoran Central,Roosevelt,2019-11-22,2020-03-25,7,Seed,Warm,5124
Sonoran Central,Roosevelt,2019-11-22,2020-03-25,8,Pits,Cool,5125
Sonoran Central,Roosevelt,2019-11-22,2020-03-25,9,Control,None,5126
Sonoran Central,Roosevelt,2019-11-22,2020-03-25,10,ConMod,Warm,5127
Sonoran Central,Roosevelt,2019-11-22,2020-03-25,11,Seed,Cool,5128
Sonoran Central,Roosevelt,2019-11-22,2020-03-25,12,Control,None,5129
Sonoran Central,Roosevelt,2019-11-22,2020-03-25,13,Pits,Warm,5130
Sonoran Central,Roosevelt,2019-11-22,2020-03-25,14,Mulch,Warm,5131
Sonoran Central,Roosevelt,2019-11-22,2020-03-25,15,ConMod,Cool,5132
Sonoran Central,Roosevelt,2019-11-22,2020-03-25,16,Seed,Warm,5133
Sonoran Central,Roosevelt,2019-11-22,2020-03-25,17,Pits,Cool,5134
Sonoran Central,Roosevelt,2019-11-22,2020-03-25,18,Mulch,Cool,5135
Sonoran Central,Roosevelt,2019-11-22,2020-03-25,19,ConMod,Cool,5136
Sonoran Central,Roosevelt,2019-11-22,2020-03-25,20,Seed,Cool,5137
Sonoran Central,Roosevelt,2019-11-22,2020-03-25,21,Pits,Warm,5138
Sonoran Central,Roosevelt,2019-11-22,2020-03-25,22,Mulch,Warm,5139
Sonoran Central,Roosevelt,2019-11-22,2020-03-25,23,Mulch,Cool,5140
Sonoran Central,Roosevelt,2019-11-22,2020-03-25,24,ConMod,Warm,5141
Sonoran Central,Roosevelt,2019-11-22,2020-03-25,25,Control,None,5142
Sonoran Central,Roosevelt,2019-11-22,2020-03-25,26,Mulch,Warm,5143
Sonoran Central,Roosevelt,2019-11-22,2020-03-25,27,Pits,Cool,5144
Sonoran Central,Roosevelt,2019-11-22,2020-03-25,28,ConMod,Cool,5145
Sonoran Central,Roosevelt,2019-11-22,2020-03-25,29,Mulch,Cool,5146
Sonoran Central,Roosevelt,2019-11-22,2020-03-25,30,Seed,Warm,5147
Sonoran Central,Roosevelt,2019-11-22,2020-03-25,31,Mulch,Warm,5148
Sonoran Central,Roosevelt,2019-11-22,2020-03-25,32,ConMod,Warm,5149
Sonoran Central,Roosevelt,2019-11-22,2020-03-25,33,Pits,Warm,5150
Sonoran Central,Roosevelt,2019-11-22,2020-03-25,34,Seed,Cool,5151
Sonoran Central,Roosevelt,2019-11-22,2020-03-25,35,Control,None,5152
Sonoran Central,Roosevelt,2019-11-22,2020-03-25,36,Seed,Warm,5153
Sonoran Central,Preserve,2019-11-25,2020-03-26,1,Mulch,Cool,5154
Sonoran Central,Preserve,2019-11-25,2020-03-26,2,Seed,Cool,5155
Sonoran Central,Preserve,2019-11-25,2020-03-26,3,Pits,Cool,5156
Sonoran Central,Preserve,2019-11-25,2020-03-26,4,ConMod,Cool,5157
Sonoran Central,Preserve,2019-11-25,2020-03-26,5,Control,None,5158
Sonoran Central,Preserve,2019-11-25,2020-03-26,6,Seed,Warm,5159
Sonoran Central,Preserve,2019-11-25,2020-03-26,7,Pits,Warm,5160
Sonoran Central,Preserve,2019-11-25,2020-03-26,8,Control,None,5161
Sonoran Central,Preserve,2019-11-25,2020-03-26,9,Mulch,Warm,5162
Sonoran Central,Preserve,2019-11-25,2020-03-26,10,Seed,Cool,5163
Sonoran Central,Preserve,2019-11-25,2020-03-26,11,Seed,Warm,5164
Sonoran Central,Preserve,2019-11-25,2020-03-26,12,ConMod,Warm,5165
Sonoran Central,Preserve,2019-11-25,2020-03-26,13,Mulch,Cool,5166
Sonoran Central,Preserve,2019-11-25,2020-03-26,14,ConMod,Cool,5167
Sonoran Central,Preserve,2019-11-25,2020-03-26,15,Seed,Cool,5168
Sonoran Central,Preserve,2019-11-25,2020-03-26,16,Pits,Cool,5169
Sonoran Central,Preserve,2019-11-25,2020-03-26,17,ConMod,Warm,5170
Sonoran Central,Preserve,2019-11-25,2020-03-26,18,Pits,Warm,5171
Sonoran Central,Preserve,2019-11-25,2020-03-26,19,Mulch,Warm,5172
Sonoran Central,Preserve,2019-11-25,2020-03-26,20,ConMod,Cool,5173
Sonoran Central,Preserve,2019-11-25,2020-03-26,21,Seed,Warm,5174
Sonoran Central,Preserve,2019-11-25,2020-03-26,22,Pits,Cool,5175
Sonoran Central,Preserve,2019-11-25,2020-03-26,23,Seed,Cool,5176
Sonoran Central,Preserve,2019-11-25,2020-03-26,24,ConMod,Warm,5177
Sonoran Central,Preserve,2019-11-25,2020-03-26,25,Mulch,Cool,5178
Sonoran Central,Preserve,2019-11-25,2020-03-26,26,ConMod,Cool,5179
Sonoran Central,Preserve,2019-11-25,2020-03-26,27,Pits,Warm,5180
Sonoran Central,Preserve,2019-11-25,2020-03-26,28,Mulch,Warm,5181
Sonoran Central,Preserve,2019-11-25,2020-03-26,29,Control,None,5182
Sonoran Central,Preserve,2019-11-25,2020-03-26,30,Pits,Cool,5183
Sonoran Central,Preserve,2019-11-25,2020-03-26,31,Mulch,Cool,5184
Sonoran Central,Preserve,2019-11-25,2020-03-26,32,Seed,Warm,5185
Sonoran Central,Preserve,2019-11-25,2020-03-26,33,Mulch,Warm,5186
Sonoran Central,Preserve,2019-11-25,2020-03-26,34,ConMod,Warm,5187
Sonoran Central,Preserve,2019-11-25,2020-03-26,35,Control,None,5188
Sonoran Central,Preserve,2019-11-25,2020-03-26,36,Pits,Warm,5189
Sonoran Central,SCC,2019-11-21,2020-03-27,1,Mulch,Cool,5190
Sonoran Central,SCC,2019-11-21,2020-03-27,2,ConMod,Cool,5191
Sonoran Central,SCC,2019-11-21,2020-03-27,3,Control,None,5192
Sonoran Central,SCC,2019-11-21,2020-03-27,4,Seed,Cool,5193
Sonoran Central,SCC,2019-11-21,2020-03-27,5,Pits,Cool,5194
Sonoran Central,SCC,2019-11-21,2020-03-27,6,ConMod,Warm,5195
Sonoran Central,SCC,2019-11-21,2020-03-27,7,Mulch,Warm,5196
Sonoran Central,SCC,2019-11-21,2020-03-27,8,Seed,Warm,5197
Sonoran Central,SCC,2019-11-21,2020-03-27,9,Mulch,Cool,5198
Sonoran Central,SCC,2019-11-21,2020-03-27,10,Pits,Warm,5199
Sonoran Central,SCC,2019-11-21,2020-03-27,11,ConMod,Cool,5200
Sonoran Central,SCC,2019-11-21,2020-03-27,12,Control,None,5201
Sonoran Central,SCC,2019-11-21,2020-03-27,13,Seed,Cool,5202
Sonoran Central,SCC,2019-11-21,2020-03-27,14,ConMod,Warm,5203
Sonoran Central,SCC,2019-11-21,2020-03-27,15,Control,None,5204
Sonoran Central,SCC,2019-11-21,2020-03-27,16,Seed,Warm,5205
Sonoran Central,SCC,2019-11-21,2020-03-27,17,Mulch,Warm,5206
Sonoran Central,SCC,2019-11-21,2020-03-27,18,Pits,Cool,5207
Sonoran Central,SCC,2019-11-21,2020-03-27,19,Mulch,Cool,5208
Sonoran Central,SCC,2019-11-21,2020-03-27,20,ConMod,Cool,5209
Sonoran Central,SCC,2019-11-21,2020-03-27,21,Pits,Warm,5210
Sonoran Central,SCC,2019-11-21,2020-03-27,22,Seed,Cool,5211
Sonoran Central,SCC,2019-11-21,2020-03-27,23,ConMod,Warm,5212
Sonoran Central,SCC,2019-11-21,2020-03-27,24,Pits,Cool,5213
Sonoran Central,SCC,2019-11-21,2020-03-27,25,Seed,Warm,5214
Sonoran Central,SCC,2019-11-21,2020-03-27,26,ConMod,Cool,5215
Sonoran Central,SCC,2019-11-21,2020-03-27,27,Mulch,Warm,5216
Sonoran Central,SCC,2019-11-21,2020-03-27,28,Pits,Warm,5217
Sonoran Central,SCC,2019-11-21,2020-03-27,29,Control,None,5218
Sonoran Central,SCC,2019-11-21,2020-03-27,30,Mulch,Cool,5219
Sonoran Central,SCC,2019-11-21,2020-03-27,31,Pits,Cool,5220
Sonoran Central,SCC,2019-11-21,2020-03-27,32,Seed,Cool,5221
Sonoran Central,SCC,2019-11-21,2020-03-27,33,ConMod,Warm,5222
Sonoran Central,SCC,2019-11-21,2020-03-27,34,Mulch,Warm,5223
Sonoran Central,SCC,2019-11-21,2020-03-27,35,Seed,Warm,5224
Sonoran Central,SCC,2019-11-21,2020-03-27,36,Pits,Warm,5225
Sonoran Central,Pleasant,2019-12-19,2020-03-30,1,ConMod,Warm,5226
