Region,Site,Date_Seeded,Date_Monitored,SiteDateID,Plot,Treatment,PlotMix,SiteDatePlotID,CodeOriginal,Code,Name,Native,Duration,Lifeform,Count,Height,raw.row,SpeciesSeeded,PlantSource
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,15,Seed,Cool,6212,PEPL,PEPL,Pectocarya platycarpa,Native,Annual,Forb,10,150,17202,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,15,Seed,Cool,6212,PLAR,PLAR,Plagiobothrys arizonicus,Native,Annual,Forb,2,160,17203,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,15,Seed,Cool,6212,EUPO3,CHPO12,Chamaesyce polycarpa,Native,Unknown,Forb,2,75,17204,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,15,Seed,Cool,6212,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,1,75,17205,No,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,15,Seed,Cool,6212,VUOC,VUOC,Vulpia octoflora,Native,Annual,Grass,23,125,17206,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,15,Seed,Cool,6212,LOHU2,LOHU2,Lotus humistratus,Native,Annual,Forb,1,85,17207,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,16,Pits,Cool,6213,EUPO3,CHPO12,Chamaesyce polycarpa,Native,Unknown,Forb,73,10,17212,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,16,Pits,Cool,6213,DICA8,DICA8,Digitaria californica,Native,Perennial,Grass,4,15,17213,Yes,Seeded
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,16,Pits,Cool,6213,BRRU2,BRRU2,Bromus rubens,Introduced,Annual,Grass,2,45,17214,No,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,16,Pits,Cool,6213,SACO6,SACO6,Salvia columbariae,Native,Annual,Forb,2,55,17215,Yes,Seeded
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,16,Pits,Cool,6213,PEPL,PEPL,Pectocarya platycarpa,Native,Annual,Forb,1,35,17216,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,16,Pits,Cool,6213,LOAR12,LOAR12,Logfia arizonica,Native,Annual,Forb,1,5,17217,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,16,Pits,Cool,6213,PLAR,PLAR,Plagiobothrys arizonicus,Native,Annual,Forb,1,5,17218,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,16,Pits,Cool,6213,LOHU2,LOHU2,Lotus humistratus,Native,Annual,Forb,3,25,17219,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,17,ConMod,Warm,6214,EUPO3,CHPO12,Chamaesyce polycarpa,Native,Unknown,Forb,21,20,17223,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,17,ConMod,Warm,6214,VUOC,VUOC,Vulpia octoflora,Native,Annual,Grass,10,30,17224,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,17,ConMod,Warm,6214,LOAR12,LOAR12,Logfia arizonica,Native,Annual,Forb,7,25,17225,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,17,ConMod,Warm,6214,CRCO34,CRCO34,Crassula connata,Native,Annual,Forb,1,23,17226,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,18,Pits,Warm,6215,EUPO3,CHPO12,Chamaesyce polycarpa,Native,Unknown,Forb,14,20,17229,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,18,Pits,Warm,6215,ERPA11,ERPA11,Eriogonum palmerianum,Native,Annual,Forb,1,25,17230,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,19,Mulch,Warm,6216,EUPO3,CHPO12,Chamaesyce polycarpa,Native,Unknown,Forb,11,25,17234,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,19,Mulch,Warm,6216,BRRU2,BRRU2,Bromus rubens,Introduced,Annual,Grass,10,40,17235,No,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,19,Mulch,Warm,6216,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,2,20,17236,No,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,19,Mulch,Warm,6216,LOHU2,LOHU2,Lotus humistratus,Native,Annual,Forb,4,15,17237,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,19,Mulch,Warm,6216,PECTO,PECTO,Pectocarya,Native,Annual,Forb,2,10,17238,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,19,Mulch,Warm,6216,SCBA,SCBA,Schismus barbatus,Introduced,Annual,Grass,1,22,17239,No,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,19,Mulch,Warm,6216,HEHIC,HEHIC,Herniaria hirsuta,Introduced,Annual,Forb,1,3,17240,No,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,19,Mulch,Warm,6216,LOAR12,LOAR12,Logfia arizonica,Native,Annual,Forb,6,15,17241,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,19,Mulch,Warm,6216,STMI2,STMI2,Stylocline micropoides,Native,Annual,Forb,1,20,17242,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,19,Mulch,Warm,6216,LAGR10,LAGR10,Lasthenia gracilis,Native,Annual,Forb,1,35,17243,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,19,Mulch,Warm,6216,VUOC,VUOC,Vulpia octoflora,Native,Annual,Grass,2,20,17244,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,20,ConMod,Cool,6217,EUPO3,CHPO12,Chamaesyce polycarpa,Native,Unknown,Forb,24,25,17245,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,20,ConMod,Cool,6217,VUOC,VUOC,Vulpia octoflora,Native,Annual,Grass,40,45,17246,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,20,ConMod,Cool,6217,BRRU2,BRRU2,Bromus rubens,Introduced,Annual,Grass,2,50,17247,No,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,20,ConMod,Cool,6217,LOHU2,LOHU2,Lotus humistratus,Native,Annual,Forb,1,40,17248,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,20,ConMod,Cool,6217,DICA8,DICA8,Digitaria californica,Native,Perennial,Grass,1,20,17249,Yes,Seeded
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,20,ConMod,Cool,6217,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,1,45,17250,No,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,20,ConMod,Cool,6217,LOAR12,LOAR12,Logfia arizonica,Native,Annual,Forb,2,20,17251,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,21,Seed,Warm,6218,EUPO3,CHPO12,Chamaesyce polycarpa,Native,Unknown,Forb,14,20,17254,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,21,Seed,Warm,6218,VUOC,VUOC,Vulpia octoflora,Native,Annual,Grass,6,45,17255,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,21,Seed,Warm,6218,LOAR12,LOAR12,Logfia arizonica,Native,Annual,Forb,4,15,17256,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,21,Seed,Warm,6218,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,1,15,17257,No,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,21,Seed,Warm,6218,LOSQ,LOSQ,Loeflingia squarrosa,Native,Annual,Forb,1,5,17258,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,21,Seed,Warm,6218,HEHIC,HEHIC,Herniaria hirsuta,Introduced,Annual,Forb,1,22,17259,No,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,22,Pits,Cool,6219,EUPO3,CHPO12,Chamaesyce polycarpa,Native,Unknown,Forb,50,20,17261,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,22,Pits,Cool,6219,DICA8,DICA8,Digitaria californica,Native,Perennial,Grass,3,25,17262,Yes,Seeded
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,22,Pits,Cool,6219,HEHIC,HEHIC,Herniaria hirsuta,Introduced,Annual,Forb,16,3,17263,No,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,22,Pits,Cool,6219,LOAR12,LOAR12,Logfia arizonica,Native,Annual,Forb,5,20,17264,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,22,Pits,Cool,6219,CRCO34,CRCO34,Crassula connata,Native,Annual,Forb,1,25,17265,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,22,Pits,Cool,6219,BRRU2,BRRU2,Bromus rubens,Introduced,Annual,Grass,1,40,17266,No,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,22,Pits,Cool,6219,AMSIN,AMSIN,Amsinckia,Native,Annual,Forb,1,28,17267,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,22,Pits,Cool,6219,STMI2,STMI2,Stylocline micropoides,Native,Annual,Forb,1,25,17268,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,22,Pits,Cool,6219,LAGR10,LAGR10,Lasthenia gracilis,Native,Annual,Forb,1,25,17269,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,22,Pits,Cool,6219,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,1,24,17270,No,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,22,Pits,Cool,6219,PLPA2,PLPA2,Plantago patagonica,Native,Annual,Forb,1,95,17271,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,23,Seed,Cool,6220,EUPO3,CHPO12,Chamaesyce polycarpa,Native,Unknown,Forb,6,30,17277,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,23,Seed,Cool,6220,BRRU2,BRRU2,Bromus rubens,Introduced,Annual,Grass,2,65,17278,No,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,23,Seed,Cool,6220,LOHU2,LOHU2,Lotus humistratus,Native,Annual,Forb,1,22,17279,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,23,Seed,Cool,6220,PEPL,PEPL,Pectocarya platycarpa,Native,Annual,Forb,3,20,17280,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,23,Seed,Cool,6220,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,1,37,17281,No,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,23,Seed,Cool,6220,ERDI2,ERDI2,Eriastrum diffusum,Native,Annual,Forb,14,25,17282,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,24,ConMod,Warm,6221,EUPO3,CHPO12,Chamaesyce polycarpa,Native,Unknown,Forb,19,25,17288,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,24,ConMod,Warm,6221,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,1,30,17289,No,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,24,ConMod,Warm,6221,LOAR12,LOAR12,Logfia arizonica,Native,Annual,Forb,4,25,17290,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,24,ConMod,Warm,6221,LAGR10,LAGR10,Lasthenia gracilis,Native,Annual,Forb,1,66,17291,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,24,ConMod,Warm,6221,LOHU2,LOHU2,Lotus humistratus,Native,Annual,Forb,1,30,17292,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,24,ConMod,Warm,6221,VUOC,VUOC,Vulpia octoflora,Native,Annual,Grass,3,110,17293,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,24,ConMod,Warm,6221,BRRU2,BRRU2,Bromus rubens,Introduced,Annual,Grass,3,125,17294,No,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,25,Mulch,Cool,6222,PLAR,PLAR,Plagiobothrys arizonicus,Native,Annual,Forb,2,180,17295,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,25,Mulch,Cool,6222,PEHE,PEHE,Pectocarya heterocarpa,Native,Annual,Forb,1,70,17296,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,25,Mulch,Cool,6222,PEPL,PEPL,Pectocarya platycarpa,Native,Annual,Forb,6,50,17297,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,25,Mulch,Cool,6222,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,2,45,17298,No,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,25,Mulch,Cool,6222,LOHU2,LOHU2,Lotus humistratus,Native,Annual,Forb,5,15,17299,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,25,Mulch,Cool,6222,LELA,LELA,Lepidium lasiocarpum,Native,Annual,Forb,1,25,17300,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,25,Mulch,Cool,6222,VUOC,VUOC,Vulpia octoflora,Native,Annual,Grass,3,25,17301,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,25,Mulch,Cool,6222,LOAR12,LOAR12,Logfia arizonica,Native,Annual,Forb,1,10,17302,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,25,Mulch,Cool,6222,BRRU2,BRRU2,Bromus rubens,Introduced,Annual,Grass,2,115,17303,No,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,25,Mulch,Cool,6222,LOSQ,LOSQ,Loeflingia squarrosa,Native,Annual,Forb,1,3,17304,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,26,ConMod,Cool,6223,EUPO3,CHPO12,Chamaesyce polycarpa,Native,Unknown,Forb,10,30,17306,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,26,ConMod,Cool,6223,LOHU2,LOHU2,Lotus humistratus,Native,Annual,Forb,3,25,17307,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,26,ConMod,Cool,6223,VUOC,VUOC,Vulpia octoflora,Native,Annual,Grass,1,30,17308,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,26,ConMod,Cool,6223,ERDI2,ERDI2,Eriastrum diffusum,Native,Annual,Forb,2,20,17309,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,26,ConMod,Cool,6223,BRRU2,BRRU2,Bromus rubens,Introduced,Annual,Grass,3,50,17310,No,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,26,ConMod,Cool,6223,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,1,28,17311,No,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,27,Pits,Warm,6224,EUPO3,CHPO12,Chamaesyce polycarpa,Native,Unknown,Forb,36,15,17316,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,27,Pits,Warm,6224,ARAD,ARAD,Aristida adscensionis,Native,Annual,Grass,1,150,17317,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,27,Pits,Warm,6224,STMI2,STMI2,Stylocline micropoides,Native,Annual,Forb,2,25,17318,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,27,Pits,Warm,6224,LOAR12,LOAR12,Logfia arizonica,Native,Annual,Forb,12,20,17319,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,27,Pits,Warm,6224,SECO10,SECO10,Senna covesii,Native,Perennial,Forb,2,20,17320,Yes,Seeded
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,27,Pits,Warm,6224,ERPA11,ERPA11,Eriogonum palmerianum,Native,Annual,Forb,1,20,17321,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,27,Pits,Warm,6224,VUOC,VUOC,Vulpia octoflora,Native,Annual,Grass,1,22,17322,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,27,Pits,Warm,6224,BRRU2,BRRU2,Bromus rubens,Introduced,Annual,Grass,4,80,17323,No,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,27,Pits,Warm,6224,LOSQ,LOSQ,Loeflingia squarrosa,Native,Annual,Forb,1,3,17324,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,27,Pits,Warm,6224,ERDI2,ERDI2,Eriastrum diffusum,Native,Annual,Forb,2,30,17325,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,27,Pits,Warm,6224,LOHU2,LOHU2,Lotus humistratus,Native,Annual,Forb,1,25,17326,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,27,Pits,Warm,6224,HEHIC,HEHIC,Herniaria hirsuta,Introduced,Annual,Forb,1,8,17327,No,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,28,Mulch,Warm,6225,EUPO3,CHPO12,Chamaesyce polycarpa,Native,Unknown,Forb,17,25,17329,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,28,Mulch,Warm,6225,ARAD,ARAD,Aristida adscensionis,Native,Annual,Grass,1,150,17330,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,28,Mulch,Warm,6225,LOHU2,LOHU2,Lotus humistratus,Native,Annual,Forb,1,30,17331,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,28,Mulch,Warm,6225,BRRU2,BRRU2,Bromus rubens,Introduced,Annual,Grass,12,55,17332,No,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,28,Mulch,Warm,6225,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,1,40,17333,No,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,28,Mulch,Warm,6225,STMI2,STMI2,Stylocline micropoides,Native,Annual,Forb,1,16,17334,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,28,Mulch,Warm,6225,LOSQ,LOSQ,Loeflingia squarrosa,Native,Annual,Forb,1,2,17335,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,29,Control,None,6226,EUPO3,CHPO12,Chamaesyce polycarpa,Native,Unknown,Forb,22,30,17336,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,29,Control,None,6226,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,3,40,17337,No,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,29,Control,None,6226,ERDI2,ERDI2,Eriastrum diffusum,Native,Annual,Forb,1,45,17338,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,29,Control,None,6226,VUOC,VUOC,Vulpia octoflora,Native,Annual,Grass,1,62,17339,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,29,Control,None,6226,STMI2,STMI2,Stylocline micropoides,Native,Annual,Forb,1,30,17340,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,29,Control,None,6226,PLPA2,PLPA2,Plantago patagonica,Native,Annual,Forb,1,38,17341,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,29,Control,None,6226,LOAR12,LOAR12,Logfia arizonica,Native,Annual,Forb,1,40,17342,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,30,Pits,Cool,6227,EUPO3,CHPO12,Chamaesyce polycarpa,Native,Unknown,Forb,36,20,17343,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,30,Pits,Cool,6227,PLPA2,PLPA2,Plantago patagonica,Native,Annual,Forb,7,55,17344,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,30,Pits,Cool,6227,LOHU2,LOHU2,Lotus humistratus,Native,Annual,Forb,4,30,17345,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,30,Pits,Cool,6227,DICA8,DICA8,Digitaria californica,Native,Perennial,Grass,1,5,17346,Yes,Seeded
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,30,Pits,Cool,6227,ARAD,ARAD,Aristida adscensionis,Native,Annual,Grass,1,200,17347,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,30,Pits,Cool,6227,LOAR12,LOAR12,Logfia arizonica,Native,Annual,Forb,14,15,17348,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,30,Pits,Cool,6227,SACO6,SACO6,Salvia columbariae,Native,Annual,Forb,2,20,17349,Yes,Seeded
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,31,Mulch,Cool,6228,EUPO3,CHPO12,Chamaesyce polycarpa,Native,Unknown,Forb,42,25,17352,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,31,Mulch,Cool,6228,LOHU2,LOHU2,Lotus humistratus,Native,Annual,Forb,7,30,17353,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,31,Mulch,Cool,6228,DICA8,DICA8,Digitaria californica,Native,Perennial,Grass,4,15,17354,Yes,Seeded
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,31,Mulch,Cool,6228,BRRU2,BRRU2,Bromus rubens,Introduced,Annual,Grass,5,50,17355,No,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,31,Mulch,Cool,6228,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,1,25,17356,No,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,31,Mulch,Cool,6228,VUOC,VUOC,Vulpia octoflora,Native,Annual,Grass,3,15,17357,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,32,Seed,Warm,6229,PLAR,PLAR,Plagiobothrys arizonicus,Native,Annual,Forb,1,50,17360,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,32,Seed,Warm,6229,EUPO3,CHPO12,Chamaesyce polycarpa,Native,Unknown,Forb,18,30,17361,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,32,Seed,Warm,6229,LOHU2,LOHU2,Lotus humistratus,Native,Annual,Forb,5,45,17362,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,32,Seed,Warm,6229,VUOC,VUOC,Vulpia octoflora,Native,Annual,Grass,8,40,17363,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,32,Seed,Warm,6229,LOAR12,LOAR12,Logfia arizonica,Native,Annual,Forb,1,50,17364,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,32,Seed,Warm,6229,PERE,PERE,Pectocarya recurvata,Native,Annual,Forb,1,100,17365,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,32,Seed,Warm,6229,PEPL,PEPL,Pectocarya platycarpa,Native,Annual,Forb,1,80,17366,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,32,Seed,Warm,6229,BRRU2,BRRU2,Bromus rubens,Introduced,Annual,Grass,7,125,17367,No,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,33,Mulch,Warm,6230,EUPO3,CHPO12,Chamaesyce polycarpa,Native,Unknown,Forb,7,30,17369,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,33,Mulch,Warm,6230,BRRU2,BRRU2,Bromus rubens,Introduced,Annual,Grass,63,50,17370,No,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,33,Mulch,Warm,6230,LOHU2,LOHU2,Lotus humistratus,Native,Annual,Forb,1,25,17371,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,33,Mulch,Warm,6230,PLPA2,PLPA2,Plantago patagonica,Native,Annual,Forb,1,60,17372,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,33,Mulch,Warm,6230,LOAR12,LOAR12,Logfia arizonica,Native,Annual,Forb,1,30,17373,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,33,Mulch,Warm,6230,PEHE,PEHE,Pectocarya heterocarpa,Native,Annual,Forb,1,15,17374,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,33,Mulch,Warm,6230,VUOC,VUOC,Vulpia octoflora,Native,Annual,Grass,7,40,17375,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,33,Mulch,Warm,6230,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,2,35,17376,No,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,33,Mulch,Warm,6230,LELA,LELA,Lepidium lasiocarpum,Native,Annual,Forb,1,18,17377,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,33,Mulch,Warm,6230,ARPUP6,ARPU9,Aristida purpurea,Native,Perennial,Grass,1,150,17378,Yes,Seeded
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,34,ConMod,Warm,6231,EUPO3,CHPO12,Chamaesyce polycarpa,Native,Unknown,Forb,43,20,17380,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,34,ConMod,Warm,6231,PLAR,PLAR,Plagiobothrys arizonicus,Native,Annual,Forb,1,70,17381,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,34,ConMod,Warm,6231,PLPA2,PLPA2,Plantago patagonica,Native,Annual,Forb,1,120,17382,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,34,ConMod,Warm,6231,ERER2,ERER2,Eriastrum eremicum,Native,Annual,Forb,1,80,17383,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,34,ConMod,Warm,6231,LOAR12,LOAR12,Logfia arizonica,Native,Annual,Forb,14,25,17384,No,Native_recruit
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,34,ConMod,Warm,6231,BRRU2,BRRU2,Bromus rubens,Introduced,Annual,Grass,4,70,17385,No,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,34,ConMod,Warm,6231,HEHIC,HEHIC,Herniaria hirsuta,Introduced,Annual,Forb,1,4,17386,No,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,34,ConMod,Warm,6231,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,2,35,17387,No,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25,2022-03-31,130,34,ConMod,Warm,6231,LOSQ,LOSQ,Loeflingia squarrosa,Native,Annual,Forb,8,3,17388,No,Native_recruit
