Region,Site,Date_Seeded,Date_Monitored,Plot,Treatment,PlotMix,SiteDatePlotID,SiteDateID,CodeOriginal,Code,Name,Native,Duration,Lifeform,SpeciesSeeded,ObsSource,PlantSource
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,9,Mulch,Warm,6206,130,BRRU2,BRRU2,Bromus rubens,Introduced,Annual,Grass,No,subplot,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,9,Mulch,Warm,6206,130,EUPO3,CHPO12,Chamaesyce polycarpa,Native,Unknown,Forb,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,9,Mulch,Warm,6206,130,CRCO34,CRCO34,Crassula connata,Native,Annual,Forb,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,9,Mulch,Warm,6206,130,DAPU7,DAPU7,Dasyochloa pulchella,Native,Perennial,Grass,No,2x2,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,9,Mulch,Warm,6206,130,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,subplot,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,9,Mulch,Warm,6206,130,ERER2,ERER2,Eriastrum eremicum,Native,Annual,Forb,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,9,Mulch,Warm,6206,130,LAGR10,LAGR10,Lasthenia gracilis,Native,Annual,Forb,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,9,Mulch,Warm,6206,130,LOAR12,LOAR12,Logfia arizonica,Native,Annual,Forb,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,9,Mulch,Warm,6206,130,LOHU2,LOHU2,Lotus humistratus,Native,Annual,Forb,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,9,Mulch,Warm,6206,130,LUCO,LUCO,Lupinus concinnus,Native,Annual,Forb,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,9,Mulch,Warm,6206,130,ONPI,ONPI,Oncosiphon piluliferum,Introduced,Annual,Forb,No,2x2,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,9,Mulch,Warm,6206,130,PEPL,PEPL,Pectocarya platycarpa,Native,Annual,Forb,No,2x2,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,9,Mulch,Warm,6206,130,STMI2,STMI2,Stylocline micropoides,Native,Annual,Forb,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,9,Mulch,Warm,6206,130,VUOC,VUOC,Vulpia octoflora,Native,Annual,Grass,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,10,Seed,Cool,6207,130,AMDE4,AMDE4,Ambrosia deltoidea,Native,Perennial,Shrub,Yes,2x2,Seeded
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,10,Seed,Cool,6207,130,AMDE4,AMDE4,Ambrosia deltoidea,Native,Perennial,Shrub,Yes,subplot,Seeded
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,10,Seed,Cool,6207,130,ARAD,ARAD,Aristida adscensionis,Native,Annual,Grass,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,10,Seed,Cool,6207,130,BRRU2,BRRU2,Bromus rubens,Introduced,Annual,Grass,No,2x2,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,10,Seed,Cool,6207,130,EUPO3,CHPO12,Chamaesyce polycarpa,Native,Unknown,Forb,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,10,Seed,Cool,6207,130,DAPU3,DAPU3,Daucus pusillus,Native,Annual,Forb,No,2x2,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,10,Seed,Cool,6207,130,DICA8,DICA8,Digitaria californica,Native,Perennial,Grass,Yes,subplot,Seeded
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,10,Seed,Cool,6207,130,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,subplot,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,10,Seed,Cool,6207,130,ERDI2,ERDI2,Eriastrum diffusum,Native,Annual,Forb,No,2x2,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,10,Seed,Cool,6207,130,LAGR10,LAGR10,Lasthenia gracilis,Native,Annual,Forb,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,10,Seed,Cool,6207,130,LOAR12,LOAR12,Logfia arizonica,Native,Annual,Forb,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,10,Seed,Cool,6207,130,LOHU2,LOHU2,Lotus humistratus,Native,Annual,Forb,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,10,Seed,Cool,6207,130,LOSQ,LOSQ,Loeflingia squarrosa,Native,Annual,Forb,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,10,Seed,Cool,6207,130,LUCO,LUCO,Lupinus concinnus,Native,Annual,Forb,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,10,Seed,Cool,6207,130,LUSP2,LUSP2,Lupinus sparsiflorus,Native,Annual,Forb,Yes,2x2,Seeded
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,10,Seed,Cool,6207,130,LUSP2,LUSP2,Lupinus sparsiflorus,Native,Annual,Forb,Yes,subplot,Seeded
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,10,Seed,Cool,6207,130,PLAR,PLAR,Plagiobothrys arizonicus,Native,Annual,Forb,No,2x2,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,10,Seed,Cool,6207,130,PLPA2,PLPA2,Plantago patagonica,Native,Annual,Forb,No,2x2,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,10,Seed,Cool,6207,130,SPAMA,SPAM2,Sphaeralcea ambigua,Native,Perennial,Forb,Yes,2x2,Seeded
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,10,Seed,Cool,6207,130,SPAMA,SPAM2,Sphaeralcea ambigua,Native,Perennial,Forb,Yes,subplot,Seeded
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,10,Seed,Cool,6207,130,STMI2,STMI2,Stylocline micropoides,Native,Annual,Forb,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,11,Seed,Warm,6208,130,ARAD,ARAD,Aristida adscensionis,Native,Annual,Grass,No,2x2,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,11,Seed,Warm,6208,130,BORO2,BORO2,Bouteloua rothrockii,Native,Perennial,Grass,Yes,2x2,Seeded
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,11,Seed,Warm,6208,130,BRRU2,BRRU2,Bromus rubens,Introduced,Annual,Grass,No,subplot,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,11,Seed,Warm,6208,130,CHBR,CHBR,Chorizanthe brevicornu,Native,Annual,Forb,No,2x2,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,11,Seed,Warm,6208,130,ERDI2,ERDI2,Eriastrum diffusum,Native,Annual,Forb,No,2x2,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,11,Seed,Warm,6208,130,ERPA11,ERPA11,Eriogonum palmerianum,Native,Annual,Forb,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,11,Seed,Warm,6208,130,LOAR12,LOAR12,Logfia arizonica,Native,Annual,Forb,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,11,Seed,Warm,6208,130,LOHU2,LOHU2,Lotus humistratus,Native,Annual,Forb,No,2x2,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,11,Seed,Warm,6208,130,PEPL,PEPL,Pectocarya platycarpa,Native,Annual,Forb,No,2x2,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,11,Seed,Warm,6208,130,SCBA,SCBA,Schismus barbatus,Introduced,Annual,Grass,No,subplot,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,11,Seed,Warm,6208,130,SECO10,SECO10,Senna covesii,Native,Perennial,Forb,Yes,2x2,Seeded
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,11,Seed,Warm,6208,130,STMI2,STMI2,Stylocline micropoides,Native,Annual,Forb,No,2x2,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,11,Seed,Warm,6208,130,VUOC,VUOC,Vulpia octoflora,Native,Annual,Grass,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,12,ConMod,Warm,6209,130,ARAD,ARAD,Aristida adscensionis,Native,Annual,Grass,No,2x2,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,12,ConMod,Warm,6209,130,EUPO3,CHPO12,Chamaesyce polycarpa,Native,Unknown,Forb,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,12,ConMod,Warm,6209,130,DAPU7,DAPU7,Dasyochloa pulchella,Native,Perennial,Grass,No,2x2,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,12,ConMod,Warm,6209,130,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,2x2,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,12,ConMod,Warm,6209,130,ERPA11,ERPA11,Eriogonum palmerianum,Native,Annual,Forb,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,12,ConMod,Warm,6209,130,LAGR10,LAGR10,Lasthenia gracilis,Native,Annual,Forb,No,2x2,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,12,ConMod,Warm,6209,130,LOAR12,LOAR12,Logfia arizonica,Native,Annual,Forb,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,12,ConMod,Warm,6209,130,LOHU2,LOHU2,Lotus humistratus,Native,Annual,Forb,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,12,ConMod,Warm,6209,130,LOSTT,LOSTT,Lotus strigosus,Native,Annual,Forb,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,12,ConMod,Warm,6209,130,SECO10,SECO10,Senna covesii,Native,Perennial,Forb,Yes,2x2,Seeded
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,12,ConMod,Warm,6209,130,SECO10,SECO10,Senna covesii,Native,Perennial,Forb,Yes,subplot,Seeded
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,12,ConMod,Warm,6209,130,STMI2,STMI2,Stylocline micropoides,Native,Annual,Forb,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,12,ConMod,Warm,6209,130,VUOC,VUOC,Vulpia octoflora,Native,Annual,Grass,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,13,Mulch,Cool,6210,130,ARAD,ARAD,Aristida adscensionis,Native,Annual,Grass,No,2x2,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,13,Mulch,Cool,6210,130,BAMU,BAMU,Baileya multiradiata,Native,Unknown,Forb,Yes,2x2,Seeded
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,13,Mulch,Cool,6210,130,BAMU,BAMU,Baileya multiradiata,Native,Unknown,Forb,Yes,subplot,Seeded
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,13,Mulch,Cool,6210,130,EUPO3,CHPO12,Chamaesyce polycarpa,Native,Unknown,Forb,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,13,Mulch,Cool,6210,130,DICA8,DICA8,Digitaria californica,Native,Perennial,Grass,Yes,subplot,Seeded
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,13,Mulch,Cool,6210,130,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,2x2,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,13,Mulch,Cool,6210,130,LAGR10,LAGR10,Lasthenia gracilis,Native,Annual,Forb,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,13,Mulch,Cool,6210,130,LOHU2,LOHU2,Lotus humistratus,Native,Annual,Forb,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,13,Mulch,Cool,6210,130,LUSP2,LUSP2,Lupinus sparsiflorus,Native,Annual,Forb,Yes,2x2,Seeded
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,13,Mulch,Cool,6210,130,LUSP2,LUSP2,Lupinus sparsiflorus,Native,Annual,Forb,Yes,subplot,Seeded
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,13,Mulch,Cool,6210,130,VUOC,VUOC,Vulpia octoflora,Native,Annual,Grass,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,14,ConMod,Cool,6211,130,AMDE4,AMDE4,Ambrosia deltoidea,Native,Perennial,Shrub,Yes,subplot,Seeded
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,14,ConMod,Cool,6211,130,ARAD,ARAD,Aristida adscensionis,Native,Annual,Grass,No,2x2,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,14,ConMod,Cool,6211,130,BAMU,BAMU,Baileya multiradiata,Native,Unknown,Forb,Yes,2x2,Seeded
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,14,ConMod,Cool,6211,130,BAMU,BAMU,Baileya multiradiata,Native,Unknown,Forb,Yes,subplot,Seeded
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,14,ConMod,Cool,6211,130,CAEXE,CAEXE,Castilleja exserta,Native,Annual,Forb,No,2x2,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,14,ConMod,Cool,6211,130,EUPO3,CHPO12,Chamaesyce polycarpa,Native,Unknown,Forb,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,14,ConMod,Cool,6211,130,CRCO34,CRCO34,Crassula connata,Native,Annual,Forb,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,14,ConMod,Cool,6211,130,DICA8,DICA8,Digitaria californica,Native,Perennial,Grass,Yes,subplot,Seeded
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,14,ConMod,Cool,6211,130,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,subplot,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,14,ConMod,Cool,6211,130,HEHIC,HEHIC,Herniaria hirsuta,Introduced,Annual,Forb,No,subplot,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,14,ConMod,Cool,6211,130,LAGR10,LAGR10,Lasthenia gracilis,Native,Annual,Forb,No,2x2,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,14,ConMod,Cool,6211,130,LOAR12,LOAR12,Logfia arizonica,Native,Annual,Forb,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,14,ConMod,Cool,6211,130,LOHU2,LOHU2,Lotus humistratus,Native,Annual,Forb,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,14,ConMod,Cool,6211,130,LOSTT,LOSTT,Lotus strigosus,Native,Annual,Forb,No,2x2,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,14,ConMod,Cool,6211,130,LUCO,LUCO,Lupinus concinnus,Native,Annual,Forb,No,2x2,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,14,ConMod,Cool,6211,130,LUSP2,LUSP2,Lupinus sparsiflorus,Native,Annual,Forb,Yes,2x2,Seeded
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,14,ConMod,Cool,6211,130,LUSP2,LUSP2,Lupinus sparsiflorus,Native,Annual,Forb,Yes,subplot,Seeded
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,14,ConMod,Cool,6211,130,PEPL,PEPL,Pectocarya platycarpa,Native,Annual,Forb,No,2x2,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,14,ConMod,Cool,6211,130,VUOC,VUOC,Vulpia octoflora,Native,Annual,Grass,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,15,Seed,Cool,6212,130,BRRU2,BRRU2,Bromus rubens,Introduced,Annual,Grass,No,2x2,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,15,Seed,Cool,6212,130,EUPO3,CHPO12,Chamaesyce polycarpa,Native,Unknown,Forb,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,15,Seed,Cool,6212,130,DICA8,DICA8,Digitaria californica,Native,Perennial,Grass,Yes,2x2,Seeded
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,15,Seed,Cool,6212,130,DICA8,DICA8,Digitaria californica,Native,Perennial,Grass,Yes,subplot,Seeded
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,15,Seed,Cool,6212,130,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,subplot,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,15,Seed,Cool,6212,130,LAGR10,LAGR10,Lasthenia gracilis,Native,Annual,Forb,No,2x2,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,15,Seed,Cool,6212,130,LOHU2,LOHU2,Lotus humistratus,Native,Annual,Forb,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,15,Seed,Cool,6212,130,LUCO,LUCO,Lupinus concinnus,Native,Annual,Forb,No,2x2,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,15,Seed,Cool,6212,130,LUSP2,LUSP2,Lupinus sparsiflorus,Native,Annual,Forb,Yes,2x2,Seeded
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,15,Seed,Cool,6212,130,LUSP2,LUSP2,Lupinus sparsiflorus,Native,Annual,Forb,Yes,subplot,Seeded
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,15,Seed,Cool,6212,130,PEPL,PEPL,Pectocarya platycarpa,Native,Annual,Forb,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,15,Seed,Cool,6212,130,PLAR,PLAR,Plagiobothrys arizonicus,Native,Annual,Forb,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,15,Seed,Cool,6212,130,SACO6,SACO6,Salvia columbariae,Native,Annual,Forb,Yes,2x2,Seeded
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,15,Seed,Cool,6212,130,SACO6,SACO6,Salvia columbariae,Native,Annual,Forb,Yes,subplot,Seeded
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,15,Seed,Cool,6212,130,SCBA,SCBA,Schismus barbatus,Introduced,Annual,Grass,No,2x2,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,15,Seed,Cool,6212,130,SPAMA,SPAM2,Sphaeralcea ambigua,Native,Perennial,Forb,Yes,2x2,Seeded
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,15,Seed,Cool,6212,130,SPAMA,SPAM2,Sphaeralcea ambigua,Native,Perennial,Forb,Yes,subplot,Seeded
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,15,Seed,Cool,6212,130,VUOC,VUOC,Vulpia octoflora,Native,Annual,Grass,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,16,Pits,Cool,6213,130,ARAD,ARAD,Aristida adscensionis,Native,Annual,Grass,No,2x2,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,16,Pits,Cool,6213,130,BRRU2,BRRU2,Bromus rubens,Introduced,Annual,Grass,No,subplot,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,16,Pits,Cool,6213,130,EUPO3,CHPO12,Chamaesyce polycarpa,Native,Unknown,Forb,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,16,Pits,Cool,6213,130,DICA8,DICA8,Digitaria californica,Native,Perennial,Grass,Yes,subplot,Seeded
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,16,Pits,Cool,6213,130,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,2x2,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,16,Pits,Cool,6213,130,ERER2,ERER2,Eriastrum eremicum,Native,Annual,Forb,No,2x2,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,16,Pits,Cool,6213,130,LAGR10,LAGR10,Lasthenia gracilis,Native,Annual,Forb,No,2x2,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,16,Pits,Cool,6213,130,LOAR12,LOAR12,Logfia arizonica,Native,Annual,Forb,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,16,Pits,Cool,6213,130,LOHU2,LOHU2,Lotus humistratus,Native,Annual,Forb,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,16,Pits,Cool,6213,130,LUCO,LUCO,Lupinus concinnus,Native,Annual,Forb,No,2x2,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,16,Pits,Cool,6213,130,LUSP2,LUSP2,Lupinus sparsiflorus,Native,Annual,Forb,Yes,2x2,Seeded
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,16,Pits,Cool,6213,130,LUSP2,LUSP2,Lupinus sparsiflorus,Native,Annual,Forb,Yes,subplot,Seeded
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,16,Pits,Cool,6213,130,PEPL,PEPL,Pectocarya platycarpa,Native,Annual,Forb,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,16,Pits,Cool,6213,130,PLAR,PLAR,Plagiobothrys arizonicus,Native,Annual,Forb,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,16,Pits,Cool,6213,130,PLPA2,PLPA2,Plantago patagonica,Native,Annual,Forb,No,2x2,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,16,Pits,Cool,6213,130,SACO6,SACO6,Salvia columbariae,Native,Annual,Forb,Yes,subplot,Seeded
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,16,Pits,Cool,6213,130,SPAMA,SPAM2,Sphaeralcea ambigua,Native,Perennial,Forb,Yes,subplot,Seeded
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,16,Pits,Cool,6213,130,SPCR,SPCR,Sporobolus cryptandrus,Native,Perennial,Grass,Yes,2x2,Seeded
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,16,Pits,Cool,6213,130,SPCR,SPCR,Sporobolus cryptandrus,Native,Perennial,Grass,Yes,subplot,Seeded
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,17,ConMod,Warm,6214,130,EUPO3,CHPO12,Chamaesyce polycarpa,Native,Unknown,Forb,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,17,ConMod,Warm,6214,130,CRCO34,CRCO34,Crassula connata,Native,Annual,Forb,No,subplot,Native_recruit
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,17,ConMod,Warm,6214,130,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,2x2,Introduced/Invasive
Sonoran Central,Preserve,2019-11-25T00:00:00Z,2022-03-31T00:00:00Z,17,ConMod,Warm,6214,130,LAGR10,LAGR10,Lasthenia gracilis,Native,Annual,Forb,No,2x2,Native_recruit
