Region,Site,Date_Seeded,Date_Monitored,Plot,Treatment,PlotMix,CodeOriginal,Code,Name,Native,Duration,Lifeform,Count,Height,raw.row,MonitorID,SpeciesSeeded
Sonoran SE,SRER,2019-08-09,2021-03-11,35,ConMod,Medium,MENSPP,MENSPP.SRER,"Mentzelia spp., SRER",Native,Unknown,Forb,25,11,13274,4720,No
Sonoran SE,SRER,2019-08-09,2021-03-11,35,ConMod,Medium,CRYSPP,CRYSPP.SRER,"Cryptantha spp., SRER",Native,Unknown,Forb,9,12,13275,4720,No
Sonoran SE,SRER,2019-08-09,2021-03-11,35,ConMod,Medium,LUPSPP,LUPSPP.SRER,"Lupinus spp., SRER",Unknown,Unknown,Forb,1,16,13276,4720,No
Sonoran SE,SRER,2019-08-09,2021-03-11,36,Pits,Medium,UNFO_S_3,UNFO_S_3.SRER,"Unknown forb; Fuzzy green penately arranged leaflets, partially pinated lobes ""thick poppy"" possibly an ambrosia (Spring 2021), SRER",Unknown,Unknown,Forb,1,24,13277,4721,No
Sonoran SE,SRER,2019-08-09,2021-03-11,36,Pits,Medium,CRYSPP,CRYSPP.SRER,"Cryptantha spp., SRER",Native,Unknown,Forb,36,5,13278,4721,No
Sonoran SE,SRER,2019-08-09,2021-03-11,36,Pits,Medium,LUPSPP,LUPSPP.SRER,"Lupinus spp., SRER",Unknown,Unknown,Forb,1,9,13279,4721,No
Sonoran SE,SRER,2019-08-09,2021-03-11,36,Pits,Medium,SATR12,SATR12,Salsola tragus,Introduced,Annual,Forb,1,20,13280,4721,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,1,Seed,Warm,UNFO_P_1,UNFO_P_1.Patagonia,"Unknown forb; small reddish purple rosette with ovate leaves (Spring 2021), Patagonia",Unknown,Unknown,Forb,1,5,13281,4722,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,1,Seed,Warm,ARPU9,ARPU9,Aristida purpurea,Native,Perennial,Grass,2,180,13282,4722,Yes
Sonoran SE,Patagonia,2019-08-09,2021-03-12,1,Seed,Warm,SATR12,SATR12,Salsola tragus,Introduced,Annual,Forb,7,8,13283,4722,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,2,ConMod,Warm,SATR12,SATR12,Salsola tragus,Introduced,Annual,Forb,9,25,13284,4723,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,2,ConMod,Warm,UNFO_P_1,UNFO_P_1.Patagonia,"Unknown forb; small reddish purple rosette with ovate leaves (Spring 2021), Patagonia",Unknown,Unknown,Forb,1,2,13285,4723,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,2,ConMod,Warm,UNFO_P_2,UNFO_P_2.Patagonia,"Unknown forb; Pinated leaves, upright rosette, lighter green, Ambrosia?  (Spring 2021), Patagonia",Unknown,Unknown,Forb,4,3,13286,4723,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,3,Pits,Warm,ERCU2,ERCU2,Eragrostis curvula,Introduced,Perennial,Grass,2,50,13287,4724,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,3,Pits,Warm,SATR12,SATR12,Salsola tragus,Introduced,Annual,Forb,9,12,13288,4724,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,3,Pits,Warm,MENSPP,MENSPP.Patagonia,"Mentzelia spp., Patagonia",Native,Unknown,Forb,4,12,13289,4724,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,3,Pits,Warm,UNFO_P_1,UNFO_P_1.Patagonia,"Unknown forb; small reddish purple rosette with ovate leaves (Spring 2021), Patagonia",Unknown,Unknown,Forb,25,4,13290,4724,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,4,Mulch,Warm,CALSPP,CALSPP.Patagonia,"Calandrinia spp., Patagonia",Native,Unknown,Forb,23,2,13291,4725,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,4,Mulch,Warm,SATR12,SATR12,Salsola tragus,Introduced,Annual,Forb,1,21,13292,4725,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,5,Seed,Medium,DICA14,DICA14,Dichelostemma capitatum,Native,Perennial,Forb,1,34,13293,4726,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,6,ConMod,Medium,ERLE,ERLE,Eragrostis lehmanniana,Introduced,Perennial,Grass,1,265,13294,4727,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,6,ConMod,Medium,UNFO_P_3,UNFO_P_3.Patagonia,"Unknown forb; Fabeacea (pea), long and spindly (Spring 2021), Patagonia",Unknown,Unknown,Forb,1,20,13295,4727,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,6,ConMod,Medium,UNFO_P_1,UNFO_P_1.Patagonia,"Unknown forb; small reddish purple rosette with ovate leaves (Spring 2021), Patagonia",Unknown,Unknown,Forb,14,6,13296,4727,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,6,ConMod,Medium,SATR12,SATR12,Salsola tragus,Introduced,Annual,Forb,1,27,13297,4727,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,7,Pits,Medium,UNFO_P_4,UNFO_P_4.Patagonia,"Unkown forb; Unknown Fabeacea (Pea), short and fuzzy, chunky, Acmispon Brachycarpus? (Spring 2021), Patagonia",Unknown,Unknown,Forb,6,5,13298,4728,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,7,Pits,Medium,SATR12,SATR12,Salsola tragus,Introduced,Annual,Forb,34,3,13299,4728,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,7,Pits,Medium,PSCA11,PSCA11,Pseudognaphalium canescens,Native,Unknown,Forb,6,10,13300,4728,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,8,Mulch,Medium,ERCU2,ERCU2,Eragrostis curvula,Introduced,Perennial,Grass,1,265,13301,4729,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,8,Mulch,Medium,PSCA11,PSCA11,Pseudognaphalium canescens,Native,Unknown,Forb,19,33,13302,4729,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,9,Control,None,ESCA2,ESCA2,Eschscholzia californica,Native,Unknown,Forb,2,12,13303,4730,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,9,Control,None,PSCA11,PSCA11,Pseudognaphalium canescens,Native,Unknown,Forb,1,20,13304,4730,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,9,Control,None,UNFO_P_4,UNFO_P_4.Patagonia,"Unkown forb; Unknown Fabeacea (Pea), short and fuzzy, chunky, Acmispon Brachycarpus? (Spring 2021), Patagonia",Unknown,Unknown,Forb,1,8,13305,4730,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,9,Control,None,UNFO_P_1,UNFO_P_1.Patagonia,"Unknown forb; small reddish purple rosette with ovate leaves (Spring 2021), Patagonia",Unknown,Unknown,Forb,13,4,13306,4730,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,10,Seed,Warm,UNFO_P_5,UNFO_P_5.Patagonia,"Unknown forb; Prominent mid-vein, leaf doesn't completely surround/there's good amount of petiole, ovate leaves that're slightly speckled, oenothera? (Spring 2021), Patagonia",Unknown,Unknown,Forb,1,10,13307,4731,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,11,ConMod,Warm,ARPU9,ARPU9,Aristida purpurea,Native,Perennial,Grass,1,204,13308,4732,Yes
Sonoran SE,Patagonia,2019-08-09,2021-03-12,11,ConMod,Warm,SATR12,SATR12,Salsola tragus,Introduced,Annual,Forb,1,36,13309,4732,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,12,Control,None,SATR12,SATR12,Salsola tragus,Introduced,Annual,Forb,9,33,13310,4733,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,12,Control,None,MENSPP,MENSPP.Patagonia,"Mentzelia spp., Patagonia",Native,Unknown,Forb,1,5,13311,4733,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,12,Control,None,UNFO_P_6,UNFO_P_6.Patagonia,"Unknown forb; Super tiny, red thin stem like SAIB but the top leaves are compounded with 3 leaflets, Amaranthaceae? (Spring 2021), Patagonia",Unknown,Unknown,Forb,3,5,13312,4733,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,12,Control,None,UNGR_P_1,UNGR_P_1.Patagonia,"Unknown grass; Possibly small ARIsp. (Spring 2021), Patagonia",Unknown,Unknown,Grass,1,40,13313,4733,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,12,Control,None,UNFO_P_1,UNFO_P_1.Patagonia,"Unknown forb; small reddish purple rosette with ovate leaves (Spring 2021), Patagonia",Unknown,Unknown,Forb,1,2,13314,4733,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,13,Seed,Medium,ERCU2,ERCU2,Eragrostis curvula,Introduced,Perennial,Grass,1,390,13315,4734,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,13,Seed,Medium,SATR12,SATR12,Salsola tragus,Introduced,Annual,Forb,4,9,13316,4734,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,13,Seed,Medium,UNFO_P_2,UNFO_P_2.Patagonia,"Unknown forb; Pinated leaves, upright rosette, lighter green, Ambrosia?  (Spring 2021), Patagonia",Unknown,Unknown,Forb,1,10,13317,4734,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,14,Control,None,ERLE,ERLE,Eragrostis lehmanniana,Introduced,Perennial,Grass,1,52,13318,4735,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,14,Control,None,UNFO_P_1,UNFO_P_1.Patagonia,"Unknown forb; small reddish purple rosette with ovate leaves (Spring 2021), Patagonia",Unknown,Unknown,Forb,6,3,13319,4735,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,15,Mulch,Warm,ERCU2,ERCU2,Eragrostis curvula,Introduced,Perennial,Grass,1,265,13320,4736,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,16,Pits,Warm,ARPU9,ARPU9,Aristida purpurea,Native,Perennial,Grass,2,95,13321,4737,Yes
Sonoran SE,Patagonia,2019-08-09,2021-03-12,16,Pits,Warm,ERLE,ERLE,Eragrostis lehmanniana,Introduced,Perennial,Grass,1,135,13322,4737,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,16,Pits,Warm,ERCU2,ERCU2,Eragrostis curvula,Introduced,Perennial,Grass,1,80,13323,4737,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,16,Pits,Warm,PSCA11,PSCA11,Pseudognaphalium canescens,Native,Unknown,Forb,2,20,13324,4737,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,17,Mulch,Medium,0,0,0,0,0,0,NA,NA,13325,4738,0
Sonoran SE,Patagonia,2019-08-09,2021-03-12,18,ConMod,Medium,SATR12,SATR12,Salsola tragus,Introduced,Annual,Forb,1,3,13326,4739,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,19,Seed,Warm,ARPU9,ARPU9,Aristida purpurea,Native,Perennial,Grass,2,85,13327,4740,Yes
Sonoran SE,Patagonia,2019-08-09,2021-03-12,19,Seed,Warm,ERCU2,ERCU2,Eragrostis curvula,Introduced,Perennial,Grass,3,55,13328,4740,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,20,Pits,Medium,PSCA11,PSCA11,Pseudognaphalium canescens,Native,Unknown,Forb,5,11,13329,4741,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,20,Pits,Medium,ERCU2,ERCU2,Eragrostis curvula,Introduced,Perennial,Grass,1,84,13330,4741,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,21,Seed,Medium,ERASPP,ERASPP.Patagonia,"Eragrostis spp., ERCU or ERLE, Patagonia",Unknown,Unknown,Grass,5,48,13331,4742,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,22,ConMod,Warm,ARPU9,ARPU9,Aristida purpurea,Native,Perennial,Grass,3,210,13332,4743,Yes
Sonoran SE,Patagonia,2019-08-09,2021-03-12,23,Mulch,Warm,ARPU9,ARPU9,Aristida purpurea,Native,Perennial,Grass,1,22,13333,4744,Yes
Sonoran SE,Patagonia,2019-08-09,2021-03-12,23,Mulch,Warm,SATR12,SATR12,Salsola tragus,Introduced,Annual,Forb,1,24,13334,4744,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,24,Seed,Warm,SATR12,SATR12,Salsola tragus,Introduced,Annual,Forb,14,4,13335,4745,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,24,Seed,Warm,ARPU9,ARPU9,Aristida purpurea,Native,Perennial,Grass,1,220,13336,4745,Yes
Sonoran SE,Patagonia,2019-08-09,2021-03-12,25,Pits,Warm,BOCU,BOCU,Bouteloua curtipendula,Native,Perennial,Grass,1,65,13337,4746,Yes
Sonoran SE,Patagonia,2019-08-09,2021-03-12,25,Pits,Warm,PSCA11,PSCA11,Pseudognaphalium canescens,Native,Unknown,Forb,4,20,13338,4746,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,25,Pits,Warm,ARPU9,ARPU9,Aristida purpurea,Native,Perennial,Grass,6,135,13339,4746,Yes
Sonoran SE,Patagonia,2019-08-09,2021-03-12,26,ConMod,Medium,ERCU2,ERCU2,Eragrostis curvula,Introduced,Perennial,Grass,3,130,13340,4747,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,27,Control,None,PSCA11,PSCA11,Pseudognaphalium canescens,Native,Unknown,Forb,2,35,13341,4748,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,28,Pits,Medium,ERCU2,ERCU2,Eragrostis curvula,Introduced,Perennial,Grass,4,34,13342,4749,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,28,Pits,Medium,UNFO_P_7,UNFO_P_7.Patagonia,"Unknown forb; Rosette leaves slightly fuzzy and silvery light green. simple leaves, smells like bandaids (Spring 2021), Patagonia",Unknown,Unknown,Forb,1,16,13343,4749,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,28,Pits,Medium,PSCA11,PSCA11,Pseudognaphalium canescens,Native,Unknown,Forb,2,11,13344,4749,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,29,Mulch,Medium,0,0,0,0,0,0,NA,NA,13345,4750,0
Sonoran SE,Patagonia,2019-08-09,2021-03-12,30,ConMod,Warm,CHESPP,CHESPP.Patagonia,"Chenopodium spp., Patagonia",Unknown,Unknown,Forb,2,17,13346,4751,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,31,Mulch,Warm,UNFO_P_1,UNFO_P_1.Patagonia,"Unknown forb; small reddish purple rosette with ovate leaves (Spring 2021), Patagonia",Unknown,Unknown,Forb,1,5,13347,4752,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,32,Pits,Warm,ARPU9,ARPU9,Aristida purpurea,Native,Perennial,Grass,1,150,13348,4753,Yes
Sonoran SE,Patagonia,2019-08-09,2021-03-12,32,Pits,Warm,UNFO_P_2,UNFO_P_2.Patagonia,"Unknown forb; Pinated leaves, upright rosette, lighter green, Ambrosia?  (Spring 2021), Patagonia",Unknown,Unknown,Forb,1,2,13349,4753,No
Sonoran SE,Patagonia,2019-08-09,2021-03-12,33,ConMod,Medium,0,0,0,0,0,0,NA,NA,13350,4754,0
Sonoran SE,Patagonia,2019-08-09,2021-03-12,34,Pits,Medium,0,0,0,0,0,0,NA,NA,13351,4755,0
Sonoran SE,Patagonia,2019-08-09,2021-03-12,35,Mulch,Medium,POSE,POSE,Poa secunda,Native,Perennial,Grass,1,48,13352,4756,Yes
Sonoran SE,Patagonia,2019-08-09,2021-03-12,36,Seed,Medium,UNFO_P_1,UNFO_P_1.Patagonia,"Unknown forb; small reddish purple rosette with ovate leaves (Spring 2021), Patagonia",Unknown,Unknown,Forb,2,2,13353,4757,No
Sonoran SE,SRER,2019-08-09,2021-10-06,1,ConMod,Warm,ARWA,ARWA,Aristolochia watsonii,Native,Perennial,Forb,2,85,13354,4758,No
Sonoran SE,SRER,2019-08-09,2021-10-06,1,ConMod,Warm,SIDSPP,SIDSPP.SRER,"Sida spp., SRER",Native/Unknown,Unknown,Forb,2,65,13355,4758,No
Sonoran SE,SRER,2019-08-09,2021-10-06,1,ConMod,Warm,TRMU,TRMU,Tridens muticus,Native,Perennial,Grass,6,320,13356,4758,No
Sonoran SE,SRER,2019-08-09,2021-10-06,1,ConMod,Warm,ACASPP,ACASPP.SRER,"Acalypha spp., SRER",Native/Unknown,Unknown,Forb,1,313,13357,4758,No
Sonoran SE,SRER,2019-08-09,2021-10-06,1,ConMod,Warm,EVAR,EVAR,Evolvulus arizonicus,Native,Perennial,Forb,2,160,13358,4758,No
Sonoran SE,SRER,2019-08-09,2021-10-06,2,Seed,Warm,BOAR,BOAR,Bouteloua aristidoides,Native,Annual,Grass,2,310,13359,4759,No
Sonoran SE,SRER,2019-08-09,2021-10-06,2,Seed,Warm,KAGR,KAGR,Kallstroemia grandiflora,Native,Annual,Forb,2,550,13360,4759,No
Sonoran SE,SRER,2019-08-09,2021-10-06,2,Seed,Warm,ERLE,ERLE,Eragrostis lehmanniana,Introduced,Perennial,Grass,4,250,13361,4759,No
Sonoran SE,SRER,2019-08-09,2021-10-06,2,Seed,Warm,EVAR,EVAR,Evolvulus arizonicus,Native,Perennial,Forb,1,150,13362,4759,No
Sonoran SE,SRER,2019-08-09,2021-10-06,2,Seed,Warm,ARAD,ARAD,Aristida adscensionis,Native,Annual,Grass,3,310,13363,4759,No
Sonoran SE,SRER,2019-08-09,2021-10-06,2,Seed,Warm,PANSPP,PANSPP.SRER,"Panicum spp., SRER",Native,Unknown,Grass,1,340,13364,4759,No
Sonoran SE,SRER,2019-08-09,2021-10-06,2,Seed,Warm,SIDSPP,SIDSPP.SRER,"Sida spp., SRER",Native/Unknown,Unknown,Forb,1,70,13365,4759,No
Sonoran SE,SRER,2019-08-09,2021-10-06,2,Seed,Warm,TRMU,TRMU,Tridens muticus,Native,Perennial,Grass,2,410,13366,4759,No
Sonoran SE,SRER,2019-08-09,2021-10-06,3,Pits,Warm,ARAD,ARAD,Aristida adscensionis,Native,Annual,Grass,6,365,13367,4760,No
Sonoran SE,SRER,2019-08-09,2021-10-06,3,Pits,Warm,TRMU,TRMU,Tridens muticus,Native,Perennial,Grass,3,440,13368,4760,No
Sonoran SE,SRER,2019-08-09,2021-10-06,3,Pits,Warm,MAGR10,MAGR10,Machaeranthera gracilis,Native,Annual,Forb,1,255,13369,4760,No
Sonoran SE,SRER,2019-08-09,2021-10-06,3,Pits,Warm,POUM,POUM,Portulaca umbraticola,Native,Annual,Forb,1,160,13370,4760,No
Sonoran SE,SRER,2019-08-09,2021-10-06,3,Pits,Warm,PANSPP,PANSPP.SRER,"Panicum spp., SRER",Native,Unknown,Grass,1,530,13371,4760,No
Sonoran SE,SRER,2019-08-09,2021-10-06,3,Pits,Warm,BOCO,BOCO,Boerhavia coccinea,Native,Perennial,Forb,1,70,13372,4760,No
Sonoran SE,SRER,2019-08-09,2021-10-06,3,Pits,Warm,SIDSPP,SIDSPP.SRER,"Sida spp., SRER",Native/Unknown,Unknown,Forb,16,500,13373,4760,No
Sonoran SE,SRER,2019-08-09,2021-10-06,3,Pits,Warm,SECO10,SECO10,Senna covesii,Native,Perennial,Forb,1,35,13374,4760,Yes
Sonoran SE,SRER,2019-08-09,2021-10-06,3,Pits,Warm,AMCO3,AMCO3,Ambrosia confertiflora,Native,Perennial,Forb,1,350,13375,4760,No
Sonoran SE,SRER,2019-08-09,2021-10-06,4,Control,None,ERLE,ERLE,Eragrostis lehmanniana,Introduced,Perennial,Grass,9,500,13376,4761,No
Sonoran SE,SRER,2019-08-09,2021-10-06,4,Control,None,TRMU,TRMU,Tridens muticus,Native,Perennial,Grass,4,440,13377,4761,No
Sonoran SE,SRER,2019-08-09,2021-10-06,4,Control,None,ARAD,ARAD,Aristida adscensionis,Native,Annual,Grass,1,310,13378,4761,No
Sonoran SE,SRER,2019-08-09,2021-10-06,5,Mulch,Warm,PANSPP,PANSPP.SRER,"Panicum spp., SRER",Native,Unknown,Grass,3,510,13379,4762,No
Sonoran SE,SRER,2019-08-09,2021-10-06,5,Mulch,Warm,ARAD,ARAD,Aristida adscensionis,Native,Annual,Grass,1,460,13380,4762,No
Sonoran SE,SRER,2019-08-09,2021-10-06,5,Mulch,Warm,MOVE,MOVE,Mollugo verticillata,Native,Annual,Forb,3,125,13381,4762,No
Sonoran SE,SRER,2019-08-09,2021-10-06,6,ConMod,Medium,ARAD,ARAD,Aristida adscensionis,Native,Annual,Grass,26,300,13382,4763,No
Sonoran SE,SRER,2019-08-09,2021-10-06,6,ConMod,Medium,KAGR,KAGR,Kallstroemia grandiflora,Native,Annual,Forb,2,450,13383,4763,No
Sonoran SE,SRER,2019-08-09,2021-10-06,6,ConMod,Medium,SIDSPP,SIDSPP.SRER,"Sida spp., SRER",Native/Unknown,Unknown,Forb,1,470,13384,4763,No
Sonoran SE,SRER,2019-08-09,2021-10-06,6,ConMod,Medium,TRMU,TRMU,Tridens muticus,Native,Perennial,Grass,1,430,13385,4763,No
Sonoran SE,SRER,2019-08-09,2021-10-06,6,ConMod,Medium,MOVE,MOVE,Mollugo verticillata,Native,Annual,Forb,4,65,13386,4763,No
Sonoran SE,SRER,2019-08-09,2021-10-07,7,Pits,Medium,SIDSPP,SIDSPP.SRER,"Sida spp., SRER",Native/Unknown,Unknown,Forb,6,235,13387,4764,No
Sonoran SE,SRER,2019-08-09,2021-10-07,7,Pits,Medium,ARAD,ARAD,Aristida adscensionis,Native,Annual,Grass,4,210,13388,4764,No
Sonoran SE,SRER,2019-08-09,2021-10-07,7,Pits,Medium,TRMU,TRMU,Tridens muticus,Native,Perennial,Grass,1,245,13389,4764,No
Sonoran SE,SRER,2019-08-09,2021-10-07,7,Pits,Medium,CHHY3,CHHY3,Chamaesyce hyssopifolia,Native,Unknown,Forb,2,200,13390,4764,No
Sonoran SE,SRER,2019-08-09,2021-10-07,8,Mulch,Medium,BOCU,BOCU,Bouteloua curtipendula,Native,Perennial,Grass,1,1040,13391,4765,No
Sonoran SE,SRER,2019-08-09,2021-10-07,8,Mulch,Medium,ACASPP,ACASPP.SRER,"Acalypha spp., SRER",Native/Unknown,Unknown,Forb,4,305,13392,4765,No
Sonoran SE,SRER,2019-08-09,2021-10-07,8,Mulch,Medium,PANSPP,PANSPP.SRER,"Panicum spp., SRER",Native,Unknown,Grass,3,480,13393,4765,No
Sonoran SE,SRER,2019-08-09,2021-10-07,8,Mulch,Medium,TRMU,TRMU,Tridens muticus,Native,Perennial,Grass,5,430,13394,4765,No
Sonoran SE,SRER,2019-08-09,2021-10-07,8,Mulch,Medium,EVAR,EVAR,Evolvulus arizonicus,Native,Perennial,Forb,2,190,13395,4765,No
Sonoran SE,SRER,2019-08-09,2021-10-07,8,Mulch,Medium,MOVE,MOVE,Mollugo verticillata,Native,Annual,Forb,5,95,13396,4765,No
Sonoran SE,SRER,2019-08-09,2021-10-07,8,Mulch,Medium,SIDSPP,SIDSPP.SRER,"Sida spp., SRER",Native/Unknown,Unknown,Forb,3,420,13397,4765,No
Sonoran SE,SRER,2019-08-09,2021-10-07,8,Mulch,Medium,ERLE,ERLE,Eragrostis lehmanniana,Introduced,Perennial,Grass,1,18,13398,4765,No
Sonoran SE,SRER,2019-08-09,2021-10-07,9,Mulch,Warm,KAGR,KAGR,Kallstroemia grandiflora,Native,Annual,Forb,6,290,13399,4766,No
Sonoran SE,SRER,2019-08-09,2021-10-07,9,Mulch,Warm,ERLE,ERLE,Eragrostis lehmanniana,Introduced,Perennial,Grass,1,840,13400,4766,No
Sonoran SE,SRER,2019-08-09,2021-10-07,9,Mulch,Warm,EVAR,EVAR,Evolvulus arizonicus,Native,Perennial,Forb,1,45,13401,4766,No
Sonoran SE,SRER,2019-08-09,2021-10-07,9,Mulch,Warm,ARAD,ARAD,Aristida adscensionis,Native,Annual,Grass,1,170,13402,4766,No
Sonoran SE,SRER,2019-08-09,2021-10-07,9,Mulch,Warm,PANSPP,PANSPP.SRER,"Panicum spp., SRER",Native,Unknown,Grass,2,430,13403,4766,No
Sonoran SE,SRER,2019-08-09,2021-10-07,9,Mulch,Warm,SIDSPP,SIDSPP.SRER,"Sida spp., SRER",Native/Unknown,Unknown,Forb,4,235,13404,4766,No
Sonoran SE,SRER,2019-08-09,2021-10-07,9,Mulch,Warm,MOVE,MOVE,Mollugo verticillata,Native,Annual,Forb,3,90,13405,4766,No
Sonoran SE,SRER,2019-08-09,2021-10-07,10,ConMod,Warm,PANSPP,PANSPP.SRER,"Panicum spp., SRER",Native,Unknown,Grass,3,755,13406,4767,No
Sonoran SE,SRER,2019-08-09,2021-10-07,10,ConMod,Warm,ACASPP,ACASPP.SRER,"Acalypha spp., SRER",Native/Unknown,Unknown,Forb,1,285,13407,4767,No
Sonoran SE,SRER,2019-08-09,2021-10-07,10,ConMod,Warm,TRMU,TRMU,Tridens muticus,Native,Perennial,Grass,2,425,13408,4767,No
Sonoran SE,SRER,2019-08-09,2021-10-07,10,ConMod,Warm,SIDSPP,SIDSPP.SRER,"Sida spp., SRER",Native/Unknown,Unknown,Forb,3,480,13409,4767,No
Sonoran SE,SRER,2019-08-09,2021-10-07,10,ConMod,Warm,ARAD,ARAD,Aristida adscensionis,Native,Annual,Grass,4,390,13410,4767,No
Sonoran SE,SRER,2019-08-09,2021-10-07,10,ConMod,Warm,ERLE,ERLE,Eragrostis lehmanniana,Introduced,Perennial,Grass,3,175,13411,4767,No
Sonoran SE,SRER,2019-08-09,2021-10-07,10,ConMod,Warm,AMPA,AMPA,Amaranthus palmeri,Native,Annual,Forb,2,490,13412,4767,No
Sonoran SE,SRER,2019-08-09,2021-10-07,10,ConMod,Warm,CHHY3,CHHY3,Chamaesyce hyssopifolia,Native,Unknown,Forb,1,410,13413,4767,No
Sonoran SE,SRER,2019-08-09,2021-10-07,10,ConMod,Warm,MOVE,MOVE,Mollugo verticillata,Native,Annual,Forb,1,120,13414,4767,No
Sonoran SE,SRER,2019-08-09,2021-10-07,11,Pits,Warm,BOUSPP,BOUSPP.SRER,"Bouteloua spp., SRER",Native,Unknown,Grass,1,750,13415,4768,No
Sonoran SE,SRER,2019-08-09,2021-10-07,11,Pits,Warm,AMCO3,AMCO3,Ambrosia confertiflora,Native,Perennial,Forb,1,705,13416,4768,No
Sonoran SE,SRER,2019-08-09,2021-10-07,11,Pits,Warm,SECO10,SECO10,Senna covesii,Native,Perennial,Forb,1,85,13417,4768,Yes
Sonoran SE,SRER,2019-08-09,2021-10-07,12,Seed,Medium,POUM,POUM,Portulaca umbraticola,Native,Annual,Forb,1,195,13418,4769,No
Sonoran SE,SRER,2019-08-09,2021-10-07,12,Seed,Medium,ARAD,ARAD,Aristida adscensionis,Native,Annual,Grass,3,450,13419,4769,No
Sonoran SE,SRER,2019-08-09,2021-10-07,12,Seed,Medium,MOVE,MOVE,Mollugo verticillata,Native,Annual,Forb,2,80,13420,4769,No
Sonoran SE,SRER,2019-08-09,2021-10-07,12,Seed,Medium,ACASPP,ACASPP.SRER,"Acalypha spp., SRER",Native/Unknown,Unknown,Forb,4,275,13421,4769,No
Sonoran SE,SRER,2019-08-09,2021-10-07,12,Seed,Medium,PANSPP,PANSPP.SRER,"Panicum spp., SRER",Native,Unknown,Grass,2,620,13422,4769,No
Sonoran SE,SRER,2019-08-09,2021-10-07,12,Seed,Medium,AMCO3,AMCO3,Ambrosia confertiflora,Native,Perennial,Forb,1,205,13423,4769,No
Sonoran SE,SRER,2019-08-09,2021-10-07,12,Seed,Medium,TRMU,TRMU,Tridens muticus,Native,Perennial,Grass,2,390,13424,4769,No
Sonoran SE,SRER,2019-08-09,2021-10-07,13,Pits,Medium,KAGR,KAGR,Kallstroemia grandiflora,Native,Annual,Forb,2,750,13425,4770,No
